2022-05-10 18:23:06+00:00,abidUllah758,"presenting you bilbatori nasa chori from Ainak wala jinn
#امپورٹڈ_حکومت_نامنظور
#مریم_غدار_کو_گرفتار_کرو
#امپورٹڈ__حکومت__نامنظور
#MarchAgainstlmportedGovt https://t.co/uUgL9sLr4F",Neutral,0.8683974146842957
2022-05-10 18:20:45+00:00,Zunaira95799105,"@annie_khalid Blessings for your family💖Same thing my maa pray every time when ik comes or goes out of jalsa venue...Its my believe the prayers of our pure mothers will protect ik from evil and haram and he will come back soon inshAllah💖❤
#امپورٹڈ__حکومت__نامنظور 
#الیکشن_کراو_ملک_بچاو",Positive,0.8891245126724243
2022-05-10 18:16:57+00:00,RadiantHayal,"Asif Zardari get ready, I’m coming to  Sindh and save them from your criminal acts!-@ImranKhanPTI #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/NbhKLnUfMr",Neutral,0.4804258942604065
2022-05-10 18:16:30+00:00,ObaidAbbasKhan2,"People start getting who are behind it!! This poster was from the Jhelum. The land martyrdoms. Handlers still you have a time, pease open your eyes!!
#امپورٹڈ__حکومت__نامنظور https://t.co/XU6HMG5jJR",Negative,0.6314346194267273
2022-05-10 18:14:12+00:00,fshaikhkhan,@ShayanA2307 This is what we expect from u guys #MarchAgaintsImportedGovt #امپورٹڈ__حکومت__نامنظور,Neutral,0.5483822822570801
2022-05-10 18:13:45+00:00,mianfaisal525,"@annie_khalid Khan sab will liberate us from slavery soon انشاءاللہ 

ALLAH is With HIM.

#امپورٹڈ_حکومت_نامنظور
#امپورٹڈ__حکومت__نامنظور",Positive,0.5645696520805359
2022-05-10 18:11:04+00:00,mamehreenali4,"@hinaparvezbutt convicted and disqualified person behind the pic from the courts...
#امپورٹڈ__حکومت__نامنظور",Neutral,0.5036585330963135
2022-05-10 18:09:27+00:00,AliMuhammad910,"What is this and how's it done so openly? @OfficialDGISPR you had a job to defend this country from such treacherous leeches instead you gave it to them to devour. The motherland will remember this!

#MarchAgainstImportedGovt 
#امپورٹڈ__حکومت__نامنظور https://t.co/xRX6xcGG8Z",Negative,0.929583728313446
2022-05-10 18:09:17+00:00,FahadAPatel,"Overseas Pakistani should withdraw all their funds from RDA and stop remittances right now. If they don't want our votes, they also don't deserve our dollars. #امپورٹڈ_حکومت_نامنظور #MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور https://t.co/4lsWLOlLyo",Negative,0.8384893536567688
2022-05-10 18:07:50+00:00,Aie890,"The whole government of Pakistan has gone to UK to take dictation from a convicted person. Jokers. 
#امپورٹڈ__حکومت__نامنظور",Negative,0.8566277027130127
2022-05-10 18:07:23+00:00,kabir_jan16,@BrigZaman ھم عوام اپنا ملک کا دفاع کرسکتے ہے اب ضرورت نہیں بس تم لوگ امریکنوں اور لوہار خاندان مرداری خاندان کا غلامی کرو تم لوگوں میں اور ھم میں بہت فرق ہے اب تم لوگ غلام ہو اور ھم آزاد لوگ ہے کسی کے غلام نہیں ہے #امپورٹڈ__حکومت__نامنظور,Neutral,0.8079757690429688
2022-05-10 18:06:22+00:00,SjPTI,"These taranas r a must and they must be the order of the day from now on 
#امپورٹڈ__حکومت__نامنظور https://t.co/PKHi47t5Pt",Neutral,0.5875674486160278
2022-05-10 18:06:20+00:00,adnanalavi,"Nothing will happen to N League, they are 'Son of soil' therefore brothers!! If it was MQM leadership, ANP, or anyone from Balochistan then would be tagged Indian agent and traitor.. @OfficialDGISPR 
#امپورٹڈ__حکومت__نامنظور https://t.co/qKNG6ODahQ",Negative,0.7990228533744812
2022-05-10 18:06:00+00:00,asifyaseen3,"Cocaine addict likes to talk more In each case they have seized it despite obstacles Understands and cocaine addict inside the room Also wears sunglasses cocaine use is on the rise in Pak Stay away from cocaine addicts and drug addicts
#امپورٹڈ__حکومت__نامنظور",Neutral,0.6113458871841431
2022-05-10 18:03:03+00:00,Aafee15,Let's see what the new deal going on from World Think Tank in London with imported traitors and hypocrisy #امپورٹڈ__حکومت__نامنظور,Negative,0.7365632057189941
2022-05-10 18:01:00+00:00,SohailAnwer,"This needs 100,000 RTs.

Most important thread in the fight against regime change because it comes from the President of Pakistan himself. 

#امپورٹڈ__حکومت__نامنظور https://t.co/B6xLQXQVXC",Positive,0.80259108543396
2022-05-10 17:58:31+00:00,MrsNade71564412,We cannot accept dictation from convicted Nawaz Sharif #امپورٹڈ__حکومت__نامنظور,Negative,0.6861905455589294
2022-05-10 17:56:44+00:00,NotImportedBot,"If we’ve boycotted this lying channel the why do you think we would like to hear from you what they are doing?? 😂😂

#امپورٹڈ__حکومت__نامنظور https://t.co/N4BlE4S5H4",Negative,0.8722035884857178
2022-05-10 17:51:47+00:00,TayyabC77781306,"A cry to Bhuttos,Altaf and Zardari Clan from  #امپورٹڈ__حکومت__نامنظور common people! Wait ur prayers have been heard . Our leader Imran is coming ! https://t.co/vaKSpKWwh4",Neutral,0.5110079646110535
2022-05-10 17:51:29+00:00,ArslanAltaf17,@Matiullahjan919 You should not tweet about them from now onwards. #امپورٹڈ_حکومت__نامنظور   #امپورٹڈ__حکومت__نامنظور,Negative,0.6825563311576843
2022-05-10 17:51:15+00:00,Shakeel07056274,Proud to be from Jhelum. 😎#امپورٹڈ__حکومت__نامنظور https://t.co/fSnVXGomGD,Positive,0.9682968258857727
2022-05-10 17:50:47+00:00,Jameel51009563,"@MaleehaHashmey LOVE from jhelum
#امپورٹڈ__حکومت__نامنظور",Positive,0.8156887292861938
2022-05-10 17:50:18+00:00,AliHamza786141,"@MaleehaHashmey luv from gujrat
#امپورٹڈ__حکومت__نامنظور",Positive,0.6715884208679199
2022-05-10 17:48:56+00:00,AliHamza786141,"@PTIofficial love from gujrat
#امپورٹڈ__حکومت__نامنظور",Positive,0.8162474036216736
2022-05-10 17:47:45+00:00,MusabMalikPhoto,"Tonight the whole sucking cabinet of thives going to London on expense of general public to discuss issues of 220M people, with a traitor who's getting dictation from CIA,Mosaad and Raw, our country is in jeopardy by its eternal traitor's.
#JhelumJalsa
#امپورٹڈ__حکومت__نامنظور https://t.co/qF65OI9WJ3",Negative,0.8863245248794556
2022-05-10 17:45:48+00:00,mehrusidd,"@siasatpk Tumhy usi waqt maar dena chahhye tha. Ghaleez admi. Stay away from our kaptaan. 
#امپورٹڈ__حکومت__نامنظور",Negative,0.720085859298706
2022-05-10 17:45:07+00:00,ghaib64,"Firstly the poison you are spitting from your vile mouth is suiting India. I think you should become a member of the Modi and Bhagora Sharif family 🤣
Kaisey kaisey jokers ho tum log.
#امپورٹڈ__حکومت__نامنظور https://t.co/LvbHWrOJg8",Negative,0.9249950647354126
2022-05-10 17:44:52+00:00,rimsha_kirmani,"To All fellow Overseas Pakistani, this is a humble request to you please raise your voice against the cancellation of your right of vote . They ask for funds from you but doesn't give you right of vote 
@MashwaniAzhar @FaisalJavedKhan
Look into this !
 #امپورٹڈ__حکومت__نامنظور",Negative,0.5960277318954468
2022-05-10 17:42:37+00:00,GulItret,"@OfficialDGISPR sir ji he is saying you are incompetent of stopping smuggling of wheat and urea from borders😕
Ab app dekh lo apas mn kia karna ha aaj kal tou bht fav ha na ye CrimeMinister appka 🙄
#MarchAgainstImportedGovt 
#امپورٹڈ__حکومت__نامنظور https://t.co/mBvpYHdPpc",Negative,0.8682375550270081
2022-05-10 17:42:23+00:00,MAhmedGulzar1,"“Asif Zardari get ready, I’m coming to  Sindh and save them from your criminal acts!” Imran Khan.
@ImranKhanPTI  
 #JhelumJalsa 
#امپورٹڈ__حکومت__نامنظور https://t.co/iG2S9VpIpH",Neutral,0.615584135055542
2022-05-10 17:42:03+00:00,JamalpuriPTI,"“Jagh utha hay sara watan!”
Scenes from Jhelum!! #امپورٹڈ__حکومت__نامنظور #JhelumJalsa https://t.co/sTboVZNnnO",Neutral,0.49759331345558167
2022-05-10 17:41:53+00:00,imss_786,Saray kuttay akthay hoo rahay hain . Planning how to suck whatever little blood left from Pakistanis.  Handlers stayed Neutral (pretend) and criminals are running free on our tax payers money. Lanat on both #امپورٹڈ__حکومت__نامنظور https://t.co/TcdbiljVKX,Negative,0.7570433020591736
2022-05-10 17:40:58+00:00,Al_Jehadi_25,"#JhelumJalsa
History is in making people have stood up for their sovereignty and rights 

Witnessing moments from the land of martyrs and sons of soil

#JhelumJalsa
 #امپورٹڈ__حکومت__نامنظور https://t.co/Pq43VcH9nL",Neutral,0.5370301604270935
2022-05-10 17:39:47+00:00,TayyabC77781306,I know it’s from 2019 but I want to see him in the first place! Let’s do it  #امپورٹڈ__حکومت__نامنظور https://t.co/iejQX5NzUj,Positive,0.7039799690246582
2022-05-10 17:36:08+00:00,SupportingIK,"@betterpakistan You guys r begging money from everyone and no one is even giving you any charity 
#امپورٹڈ__حکومت__نامنظور",Negative,0.8738325238227844
2022-05-10 17:31:44+00:00,Smarty000,How long will the certificates of treason be distributed in this country ? If all parties are #Traitors then who will be a #Patriot Straight forward Question from #PTI and #PMLN supporters? #JehlumJalsa #امپورٹڈ__حکومت__نامنظور #BilawalBhuttoZardari #ImranKhanLIVE #غدار_عمران_ہے,Negative,0.7196072936058044
2022-05-10 17:30:45+00:00,ImranInc,"Clear instructions from leadership now,  never wait for any further directions from leadership just do it. Teach US and establishment sponsored imported government a lesson that we are out there if this happens 
#MarchAgainstlmportedGovt
#امپورٹڈ__حکومت__نامنظور https://t.co/DFCqdV6PM5",Neutral,0.5826683640480042
2022-05-10 17:29:58+00:00,Rana_Zeeshan1,"“Asif Zardari get ready, I’m coming to  Sindh and save them from your criminal acts!”
(Imran Khan)

#امپورٹڈ__حکومت__نامنظور https://t.co/dO9W04KOQJ",Neutral,0.5999665856361389
2022-05-10 17:29:54+00:00,Moaazullah,"Indian's EU disinfo lab was propagating against pak army &amp; Imran Khan. Because they know this combo will raise Pakistan and keep Pakistan safe from external threats and internal stooges.
Imran Khan ❤️ ❤️ ❤️
#امپورٹڈ_حکومت_نامنظور
#امپورٹڈ__حکومت__نامنظور",Positive,0.6251263618469238
2022-05-10 17:29:28+00:00,AmUsamaCh,"Allah, we worship only You and seek help only from You. I sincerely thank the people of Jhelum for their passion and enthusiasm. I request all of you to bring more Pakistani flags than you have brought PTI flags. @ImranKhanPTI in #JhelumJalsa 
#امپورٹڈ__حکومت__نامنظور https://t.co/VhSYRe3FLw",Positive,0.9453639984130859
2022-05-10 17:29:03+00:00,Luqmaanab,"@PakistanUN_NY @BBhuttoZardari @HinaRKhar @ForeignOfficePk @PakistanSDGs @FAOSDGs @UN_News_Centre @UNCANews @GovtofPakistan How blatantly naive can you be to put PPP flag instead of Pakistan while having a Foreign affairs meeting. May this cursed government go away from Pakistan as soon as possible. 

#امپورٹڈ__حکومت__نامنظور",Negative,0.7260323166847229
2022-05-10 17:27:05+00:00,steno_hn,"@iihtishamm Loud and clear message from Imran Khan 
  ⁦#JhelumJalsa⁩ 
⁧#امپورٹڈ__حکومت__نامنظور⁩ https://t.co/zpcMSUyOmZ",Neutral,0.6779541373252869
2022-05-10 17:25:46+00:00,falaknaz5,"@OmerCheemaPTI Sir, you are the best. If this imported Govt try to throw you out from Governor house, just give a call on twitter, whole Lahore will be out to stand with you.
#امپورٹڈ__حکومت__نامنظور",Positive,0.6976591944694519
2022-05-10 17:24:37+00:00,TayyabC77781306,#امپورٹڈ__حکومت__نامنظور lakh di lanat from my heart https://t.co/ARodJS6oZ8,Neutral,0.7554176449775696
2022-05-10 17:22:52+00:00,ATIFYOUSAF10,"It's a massive massive power show special credit goes to @fawadchaudhry and rest of Jalsa orginizors.
تُسی چھا گئی ہو چوہدری صاحب
Love from abroad...!!! 
#امپورٹڈ__حکومت__نامنظور
#JhelumJalsa https://t.co/R0vMhRhIIY",Positive,0.9413610696792603
2022-05-10 17:21:48+00:00,ArslanAltaf17,@MGFMWrites Govt will never do it.. they can see defeat. Expectations is from neutrals to force election. That’s the only way army can restore respect #امپورٹڈ_حکومت__نامنظور   #امپورٹڈ__حکومت__نامنظور,Negative,0.7219840288162231
2022-05-10 17:21:47+00:00,qasimali2,"“In Haqeeqi Azadi March we will see everyone, from new to old generation!”-
@ImranKhanPTI
 #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/pahsWJFf3v",Positive,0.6672142148017883
2022-05-10 17:19:41+00:00,PTIOfficialCKL,"Loud and clear message from Imran Khan 
  ⁦#JhelumJalsa⁩ 
⁧#امپورٹڈ__حکومت__نامنظور⁩ https://t.co/OusY2cCWfD",Neutral,0.6253615617752075
2022-05-10 17:17:53+00:00,mepatriotic,"#JhelumJalsa
#مریم_غدار_کو_گرفتار_کرو
 #امپورٹڈ__حکومت__نامنظور 
#MarchAgainstlmportedGovt 

For Last 1 Month PDM are Try To Defame Imran Khan from Different Allegations

Tosha Khana ( Flop)
Farah Hogi ( Flop)
Madina Incident (Flop)

Latest

Anti Army

It will Be Flop In Few Days https://t.co/3hT2Y58vcj",Neutral,0.6090314984321594
2022-05-10 17:16:41+00:00,IndependentMe10,"“In Haqeeqi Azadi March we will see everyone, from new to old generation!”-
@ImranKhanPTI
 #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/0ZHlC6ivrp",Positive,0.6766951680183411
2022-05-10 17:16:12+00:00,mkkhalil,"@SHABAZGIL @fawadchaudhry That's why PDM from election now.

#امپورٹڈ__حکومت__نامنظور
#امپورٹڈ_حکومت_نامنظور
#MarchAgainstImportedGovt",Negative,0.5744138956069946
2022-05-10 17:15:46+00:00,PTIGlobal1,"“In Haqeeqi Azadi March we will see everyone, from new to old generation!”-@ImranKhanPTI #JhelumJalsa #امپورٹڈ__حکومت__نامنظور",Positive,0.6451122164726257
2022-05-10 17:14:38+00:00,PTIofficial,"“In Haqeeqi Azadi March we will see everyone, from new to old generation!”-@ImranKhanPTI #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/HzHMcMpIt1",Positive,0.6622064709663391
2022-05-10 17:13:44+00:00,_doctorspeaks_,"Who would have thought that chatur from 3 idiots will become Ali moeen nawaz... After 13 years 🤔

#امپورٹڈ__حکومت__نامنظور #مریم_غدار_کو_گرفتار_کرو #JhelumJalsa #FerozeKhan https://t.co/HjDk3oPDcr",Negative,0.5454620122909546
2022-05-10 17:11:35+00:00,SofiaKh60288237,"#ImportedCabinet visiting London to take dictation from an absconder @NawazSharifMNS …Speak on the issues, don’t trap us in non-issues! #امپورٹڈ__حکومت__نامنظور @HamidMirPAK @Matiullahjan919 @asmashirazi @pmln_org @CMShehbaz @MaryamNSharif",Negative,0.5536407828330994
2022-05-10 17:11:03+00:00,ZafarIq50828611,Ch zafar from jhang #امپورٹڈ__حکومت__نامنظور https://t.co/QZYG4KtNmX,Neutral,0.8680264949798584
2022-05-10 17:10:59+00:00,Ahmad_Mujahid_,"Leader(Imran khan) is coming in sindh to get freedom of sindh people from PPP.
#امپورٹڈ__حکومت__نامنظور https://t.co/hiyNwd6amv",Neutral,0.7835837602615356
2022-05-10 17:10:30+00:00,faheempahoore93,"This is the triangle from which western powers ki (کانپیں ٹانگ رہی ہیں) if this relationship of three came into existence then west will be buried alive, 70% of global consumer will be out of western reach, and this is the reason IK Ousted.
#JhelumJalsa
#امپورٹڈ__حکومت__نامنظور https://t.co/TpQ7z5Upuc",Negative,0.5643534064292908
2022-05-10 17:10:30+00:00,SofiaKh60288237,"@Wabbasi007 Office work ki wajah sey… and he also told about #ImportedCabinet visiting London to take dictation from an absconder @NawazSharifMNS …Speak on the issues, don’t trap us in non-issues! #امپورٹڈ__حکومت__نامنظور",Neutral,0.5088335871696472
2022-05-10 17:09:03+00:00,AlyanKashif5,"Unbelievable scenes from Jhelum joining the ""HAQEEQI AZADI MOVEMENT"" for Pakistan headed by Kaptaan @ImranKhanPTI. 
#JhelumJalsa 
#امپورٹڈ__حکومت__نامنظور https://t.co/rp06QRbz0t",Positive,0.8035864233970642
2022-05-10 17:08:43+00:00,Hamadfayaz,"“Asif Zardari get ready, I’m coming to  Sindh and save them from your criminal acts!”-@ImranKhanPTI #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/yeMFprmrBI",Neutral,0.5396589040756226
2022-05-10 17:08:31+00:00,qasimali2,"“Asif Zardari get ready, I’m coming to  Sindh and save them from your criminal acts!”-
@ImranKhanPTI
 #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/Z1uyLB4Egq",Neutral,0.5126969218254089
2022-05-10 17:07:29+00:00,AsmaSafdarg,@ShayanA2307 @naveed99ml This is a great initiative and believe me son all of you are true Pakistanis and fighting the case for your country from the front.  #امپورٹڈ__حکومت__نامنظور,Positive,0.9621962904930115
2022-05-10 17:06:27+00:00,Shahidh74,"@rizsid70 @AitzazAhsanP Wadda tu Foreign Office ya Fauj ka Mulazim.

I am from Pak Navy and don't spread wrong news.

#امپورٹڈ__حکومت__نامنظور

@OfficialDGISPR",Neutral,0.6113333702087402
2022-05-10 17:06:21+00:00,PTIofficial,"“Asif Zardari get ready, I’m coming to  Sindh and save them from your criminal acts!”-@ImranKhanPTI #JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/JzXic2JdZX",Neutral,0.5356432795524597
2022-05-10 17:04:44+00:00,AzeemK_Sherwani,Thank you for your sweet words and support. Love from Pakistan #امپورٹڈ__حکومت__نامنظور https://t.co/qLBHRcpwFx,Positive,0.9484298825263977
2022-05-10 17:02:09+00:00,Nidaeimia,"Breathtaking views ✨ Captain leading from the front.💕
#JhelumJalsa 
#imrankhanPTI 
#امپورٹڈ__حکومت__نامنظور 
#مریم_غدار_کو_گرفتار_کرو 
#غلامی_نامنظور https://t.co/nlutU9oH5d",Positive,0.9380449652671814
2022-05-10 17:01:46+00:00,Mahmood09629167,"#امپورٹڈ__حکومت__نامنظور Put my name in HCL , I’m not going out from country. Prime minister Imran Khan",Neutral,0.7971117496490479
2022-05-10 17:00:20+00:00,Shani_Punjabian,"Scenes from IK #JhelumJalsa 
Civil supremacy is need of Pakistan and will prevail. 
#امپورٹڈ__حکومت__نامنظور https://t.co/eaEEIIiZAG",Positive,0.6022458672523499
2022-05-10 16:58:56+00:00,Mazood001,"@SanaSayemRaj Enough is Enough. This conspiracy can't be allowed to get any further.
Shameful.
Feeding on overseas remittances yet they trying to block their right. It's time to totally discredit this Mafia Regime from international scene!
#امپورٹڈ_حکومت_نامنظور
#امپورٹڈ__حکومت__نامنظور",Negative,0.8826743960380554
2022-05-10 16:58:10+00:00,shazeealli,"@Fallibilist1 May Allah sweet protect imran khan from every evil
#امپورٹڈ_حکومت_نامنظور 
#امپورٹڈ__حکومت__نامنظور",Neutral,0.5312453508377075
2022-05-10 16:57:54+00:00,Mahi_136,"#امپورٹڈ__حکومت__نامنظور
Pakistani people are awake they are awake and ready to fight for their right to be free and they will take back the freedom from this imposed gov and its handlers in the leadership of great Imran khan inshAllah
#JhelumJalsa
 https://t.co/OXBryXgXZI",Neutral,0.6055099964141846
2022-05-10 16:57:25+00:00,Jameel51009563,"@maleehahashmyy LOVE from jhelum 
#امپورٹڈ__حکومت__نامنظور",Positive,0.8971274495124817
2022-05-10 16:57:20+00:00,anaya_arif,@waqas_amjaad From now we will send money to our families by hawala hundi thank you so much #امپورٹڈ__حکومت__نامنظور,Positive,0.8451528549194336
2022-05-10 16:56:43+00:00,ZilleHumaPTI,"@ImranKhanPTI has made clear he is going to eliminate support of PPP from Sindh. Repeated his warning; I am a bigger danger to you on the roads and I will show that to you. 
#امپورٹڈ__حکومت__نامنظور 
#JhelumJalsa",Negative,0.7766113877296448
2022-05-10 16:56:41+00:00,DrSohailjan,"What's the rationale to disallow overseas Pakistanis from voting in elections? When Supreme Court has allowed it, why are politicians against it? You're taking $30bn in remittance every year. Atlesst have some shame.
#امپورٹڈ__حکومت__نامنظور",Negative,0.7144930362701416
2022-05-10 16:56:09+00:00,FactFiction11,"I have not made a private visit in three and half years. My life &amp; death are in Pakistan. Their properties are out. I will not run away from #Pakistan.
 #ImranKhan

 #امپورٹڈ__حکومت__نامنظور
 #JhelumJalsa
#امپورٹڈ_حکومت_نامنظور 
#امپورٹڈ__حکومت__نامنظور
#MarchAgainstImportedGovt https://t.co/HsbDQ9JGq7 https://t.co/Gs8W1AW3P7",Negative,0.47712963819503784
2022-05-10 16:55:46+00:00,PTIOfficialISB,"“Imran banoghe? Haan bhai haan!!”. Scenes from Jhelum!!
#JhelumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/QfDXxLwLXO",Positive,0.5141090154647827
2022-05-10 16:53:48+00:00,talhaidrees1230,"History is in making people have stood up for their sovereignty and rights 

Witnessing moments from the land of martyrs and sons of soil

#JhelumJalsa
 #امپورٹڈ__حکومت__نامنظور https://t.co/4snCxG1V6c",Neutral,0.6519846320152283
2022-05-10 16:52:23+00:00,Muhammadraza789,"@NeoNewsUR #امپورٹڈ__حکومت__نامنظور
#امپورٹڈ_حکومت_نامنظور
#MarchAgainstImportedGovt
To whom it may concern. Neutral knows well who he was addressing!
Shobaz is just a drama; real culprits are handling the situation from somewhere else.",Neutral,0.6889803409576416
2022-05-10 16:52:21+00:00,UmerNaseem_,"History is in making people have stood up for their sovereignty and rights 

Witnessing moments from the land of martyrs and sons of soil

#JhelumJalsa
 #امپورٹڈ__حکومت__نامنظور https://t.co/HzQPiLAmZU",Neutral,0.6497438549995422
2022-05-10 16:52:19+00:00,cecon615,"@PTIofficial @fawadchaudhry Imported PM says he will sell dirty clothes to buy Flour for people. Your dinner party to selected lafafa journalists cost 85 lac. You would have bought 10625 flour bags from this amount sufficient for 42500 people one month. 
&amp; Now going to London 😂
#امپورٹڈ__حکومت__نامنظور",Negative,0.6072368025779724
2022-05-10 16:52:00+00:00,FactFiction11,"Let the people prepare. The great leader of the great nation #ImranKhan is coming to save the people of #Sindh  from thieves like Zardari.
 #امپورٹڈ__حکومت__نامنظور
#امپورٹڈ_حکومت_نامنظور 
#MarchAgainstImportedGovt 

 #jhehlumjalsa https://t.co/8xp88VZBPr",Positive,0.662937343120575
2022-05-10 16:51:47+00:00,SrYasinKarlal,"It's a massive massive power show special credit goes to @fawadchaudhry and rest of Jalsa orginizors.
تُسی چھا گئی ہو چوہدری صاحب
Love from abroad...!!! 
#امپورٹڈ__حکومت__نامنظور
#JhelumJalsa https://t.co/m4fy7mCOGa",Positive,0.941611647605896
2022-05-10 16:51:29+00:00,MusabMalikPhoto,"This is the triangle from which western powers ki (کانپیں ٹانگ رہی ہیں) if this relationship of three came into existence then west will be buried alive, 70% of global consumer will be out of western reach, and this is the reason IK Ousted.
#JhelumJalsa
#امپورٹڈ__حکومت__نامنظور https://t.co/nGk4GkUfun",Negative,0.5588587522506714
2022-05-10 16:51:25+00:00,AsmaHumairKhan,"The one who was found guilty of lying and corruption, the one who escaped from Pakistan, has called the whole cabinet to London and all the ministers are going to London on the tax money of the people of Pakistan.
#JehlumJalsa 
#امپورٹڈ__حکومت__نامنظور",Negative,0.593870997428894
2022-05-10 16:50:48+00:00,DesiCheema,"Imran Khan Full Adress from Jehlum 
#JehlumJalsa #امپورٹڈ__حکومت__نامنظور https://t.co/pmwiTC3C5y",Neutral,0.8270283341407776
2022-05-10 16:50:36+00:00,ayesha_sidique,"No post from garidah😅
I think she is looking for any pic of pdm flop jalsa 😅
#امپورٹڈ__حکومت__نامنظور https://t.co/GaO8sJhqmu",Negative,0.5970041751861572
2022-05-10 16:50:07+00:00,cecon615,"@MaleehaHashmey Imported PM says he will sell dirty clothes to buy Flour for people. Your dinner party to selected lafafa journalists cost 85 lac. You would have bought 10625 flour bags from this amount sufficient for 42500 people one month. 
&amp; Now going to London 😂
#امپورٹڈ__حکومت__نامنظور",Negative,0.5170027613639832
2022-05-10 16:49:30+00:00,faryallKhan,"This is  going to be the last nail in the coffin of PDM
The Govt should refrain from such activities
#امپورٹڈ__حکومت__نامنظور
#DGISPR https://t.co/3EPoPF6Mgh",Negative,0.8403275012969971
2022-05-10 16:48:51+00:00,QurriIshti,"@MoinXH Wow samaa is leading 

from bottom off course 
#امپورٹڈ__حکومت__نامنظور",Positive,0.8972766399383545
2022-05-10 16:48:30+00:00,cecon615,"@SdqJaan Imported PM says he will sell dirty clothes to buy Flour for people. Your dinner party to selected lafafa journalists cost 85 lac. You would have bought 10625 flour bags from this amount sufficient for 42500 people one month. 
&amp; Now going to London 😂
#امپورٹڈ__حکومت__نامنظور",Negative,0.5180913209915161
2022-05-10 16:48:12+00:00,kshahid66,"73 k aaeen k tanazor me, PM's London YATRA with cabinet members to take advice from a convicted absconder. 
 #امپورٹڈ__حکومت__نامنظور",Neutral,0.535037100315094
2022-05-10 16:47:48+00:00,Iffatchoudhary1,"No to any decision making or approval of decisions from London!!! 
#امپورٹڈ__حکومت__نامنظور",Negative,0.7818768620491028
2022-05-10 16:47:15+00:00,cecon615,"Imported PM says he will sell dirty clothes to buy Flour for people. Your dinner party to selected lafafa journalists cost 85 lac. You would have bought 10625 flour bags from this amount sufficient for 42500 people one month. 
&amp; Now going to London 😂
#امپورٹڈ__حکومت__نامنظور",Negative,0.5562456846237183
2022-05-10 16:47:00+00:00,saadyakhalid,"@FarooquiJameel They will stage a drama… send maryam to jail to gain some sympathy. Divide the masses and distract them from their loot …
#امپورٹڈ__حکومت__نامنظور",Negative,0.7800764441490173
2022-05-10 16:46:55+00:00,BajraGeneral,"After this brutal line by Fawad Chaudhary we don't want to hear any pathetic crying from ISPR. Call the elections ASAP.
https://t.co/njiV8uTGw4
#امپورٹڈ__حکومت__نامنظور
#JhelumJalsa
#مریم_غدار_کو_گرفتار_کرو",Negative,0.835663378238678
2022-05-10 16:46:51+00:00,Maryamin2022,"Sindh ko zardari se Azad krwana hai..
Imran khan

#ImranKhan 

( Occupied from decades) much needed!!

 #امپورٹڈ__حکومت__نامنظور",Neutral,0.5266641974449158
2022-05-10 16:46:47+00:00,afsheenarif1,"@ImranRiazKhan Without a blink you can choose your leader from these statements
#امپورٹڈ__حکومت__نامنظور",Neutral,0.6637316346168518
2022-05-10 16:43:40+00:00,anaskhalidalt,"#امپورٹڈ__حکومت__نامنظور

@ImranKhanPTI raised an imperative question for imported government. ""Do you dare to buy 30% cheaper gas and oil from Russia, if your regime isn't imported.""",Neutral,0.7249805927276611
2022-05-10 16:42:44+00:00,EmirOfficial12,"@iAbdullahsardar do whatever you can you cant even touch him or any of his supporter.... you are born like beggers and you will be beggers forever and ever no one is coming to release you from the prision of america you are born idiots... 
#امپورٹڈ__حکومت__نامنظور",Negative,0.9182395935058594
2022-05-10 16:41:26+00:00,AdilUmerhayat,Watch from home #امپورٹڈ__حکومت__نامنظور https://t.co/0ACoRSo8Ex,Neutral,0.845024585723877
2022-05-10 16:41:04+00:00,Muhammad1791433,Surprise  to see this.... From month it's on top #امپورٹڈ__حکومت__نامنظور,Positive,0.9423291087150574
2022-05-10 16:41:03+00:00,ALYCHAUDHRY,"Kaptaan's Tsunami hits Jehlum, witnessing an unprecedented reception from people of Jehlum
#ImranKhanONLY
#غلطی_سدھارو_الیکشن_کراؤ
#BehindYouSkipper
#MarchAgainstImportedGovt
#JehlumJalsa
#امپورٹڈ__حکومت__نامنظور https://t.co/cXZrS7ttBH",Positive,0.6688905954360962
2022-05-10 16:38:11+00:00,saarakharaba,"@waqas_amjaad @ImranRiazKhan What else can we expect from losers 

#امپورٹڈ__حکومت__نامنظور",Negative,0.8285030126571655
2022-05-10 16:36:59+00:00,awazneechi,"@OfficialDGISPR Sir I'm worried for the fate of my country. Replacing a honest leader with all the corrupt mafia, where do you see Pakistan going? What use is defending the borders of your motherland when you couldn't protect it from the enemy inside?
#امپورٹڈ__حکومت__نامنظور https://t.co/5ocJxiHftl",Negative,0.9088272452354431
